filename,onset,offset,event_label
10001_mix.wav,2.8571428571428568,3.834586466165413,?
10001_mix.wav,5.488721804511278,6.466165413533834,?
10001_mix.wav,7.969924812030075,8.546365914786968,?
10001_mix.wav,9.57393483709273,9.774436090225564,?
10002_mix.wav,0.45112781954887216,3.4837092731829573,?
10002_mix.wav,5.112781954887218,6.115288220551378,?
10002_mix.wav,7.619047619047619,8.69674185463659,?
10003_mix.wav,0.9022556390977443,1.2030075187969924,?
10003_mix.wav,2.581453634085213,4.56140350877193,?
10003_mix.wav,5.238095238095238,6.215538847117794,?
10003_mix.wav,7.769423558897243,8.596491228070175,?
10003_mix.wav,9.523809523809524,9.62406015037594,?
10004_mix.wav,0.8020050125313283,2.832080200501253,?
10004_mix.wav,4.611528822055138,5.588972431077694,?
10004_mix.wav,7.0927318295739346,9.097744360902254,?
10005_mix.wav,0.5764411027568922,1.5538847117794485,?
10005_mix.wav,3.3834586466165413,4.385964912280701,?
10005_mix.wav,7.593984962406014,8.87218045112782,?
10006_mix.wav,0.7268170426065163,2.731829573934837,?
10006_mix.wav,4.360902255639098,6.4411027568922306,?
10006_mix.wav,7.493734335839599,8.471177944862156,?
10007_mix.wav,0.8521303258145363,1.4786967418546366,?
10007_mix.wav,4.711779448621554,4.912280701754385,?
10007_mix.wav,5.889724310776942,6.4411027568922306,?
10007_mix.wav,6.81704260651629,7.694235588972431,?
10007_mix.wav,7.994987468671678,8.496240601503759,?
10008_mix.wav,0.20050125313283207,1.1528822055137844,?
10008_mix.wav,2.581453634085213,4.56140350877193,?
10008_mix.wav,5.513784461152882,6.516290726817042,?
10008_mix.wav,7.619047619047619,9.448621553884712,?
10009_mix.wav,0.9273182957393483,1.9548872180451127,?
10009_mix.wav,3.433583959899749,4.4110275689223055,?
10009_mix.wav,7.844611528822055,10.0,?
10010_mix.wav,0.10025062656641603,2.080200501253133,?
10010_mix.wav,4.31077694235589,6.315789473684211,?
10010_mix.wav,7.31829573934837,8.295739348370926,?
10011_mix.wav,2.280701754385965,3.233082706766917,?
10011_mix.wav,7.06766917293233,9.423558897243108,?
10012_mix.wav,0.2756892230576441,1.4285714285714284,?
10012_mix.wav,2.556390977443609,3.333333333333333,?
10012_mix.wav,5.162907268170426,6.165413533834586,?
10012_mix.wav,7.994987468671678,9.523809523809524,?
10013_mix.wav,1.2280701754385963,2.756892230576441,?
10013_mix.wav,5.313283208020049,6.015037593984962,?
10014_mix.wav,0.8270676691729323,0.9022556390977443,?
10014_mix.wav,2.781954887218045,3.7844611528822054,?
10014_mix.wav,7.644110275689223,9.649122807017543,?
10015_mix.wav,1.1779448621553885,2.155388471177945,?
10015_mix.wav,4.5363408521303255,5.513784461152882,?
10015_mix.wav,6.867167919799498,8.145363408521304,?
10016_mix.wav,0.42606516290726815,2.355889724310777,?
10016_mix.wav,2.756892230576441,4.7368421052631575,?
10016_mix.wav,5.68922305764411,5.889724310776942,?
10016_mix.wav,7.694235588972431,8.671679197994987,?
10017_mix.wav,0.9273182957393483,1.6791979949874687,?
10017_mix.wav,4.661654135338345,5.614035087719298,?
10017_mix.wav,6.5664160401002505,8.070175438596491,?
10018_mix.wav,0.15037593984962405,0.6015037593984962,?
10018_mix.wav,2.631578947368421,3.8095238095238093,?
10018_mix.wav,4.93734335839599,6.090225563909774,?
10018_mix.wav,7.669172932330826,8.62155388471178,?
10019_mix.wav,0.3258145363408521,1.3032581453634084,?
10019_mix.wav,4.185463659147869,6.19047619047619,?
10019_mix.wav,6.81704260651629,8.796992481203008,?
10020_mix.wav,0.9523809523809523,2.080200501253133,?
10020_mix.wav,6.791979949874686,8.87218045112782,?
10021_mix.wav,0.2756892230576441,1.2280701754385963,?
10021_mix.wav,2.581453634085213,3.5588972431077694,?
